CountryCode,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23
BDI,-2.1710976808242997,0.45555260818821297,1.128880094109801,-1.675033168177271,1.319949870936346,1.1680289233360457,0.29520035214779783,-0.7105316081479887,-0.9437275109205273,0.2315537535700675,-0.7519438428523207,0.17238572799175275,0.0034394029616918206,0.04594642163619458,0.3783883590344339,0.15168343477055107,0.08263620122949925,-0.09528214278894313,0.353913306428943,-0.012355128878748445,0.07482665068043906,0.010395028983702433,-0.025337947830565272
BEL,2.72864141244905,-2.8865449306283906,-0.6182174927708636,0.35087467273134415,1.8571896949598892,0.5462952616635617,-0.06190076408736053,0.3238826047719376,-0.835833770156322,0.34830302058894413,-0.01840128476332892,0.6711666908786404,-0.05524649349587155,-0.270177661717933,0.1270318094199679,0.3761807044405805,0.6686344907436094,-0.19397917318727576,0.14000043437740703,0.03404354201777295,-0.0777582149302318,0.03456172711197943,-0.021742171229592558
BEN,-2.926766092095703,0.8651394000298647,0.1082323668279559,-1.0632824571608548,0.30150948847152637,-0.00765219768590022,0.6370757495750696,0.3699275068348838,-0.5201571272851689,-0.774920129310502,-0.23564214039970552,0.5988246604323471,0.1698290233566137,-0.4839248964676003,-0.12358910499459788,0.1971826036404028,-0.13987859332891292,-0.08620394060431917,0.016286566432039833,-0.0023691087993737005,0.1050929017092803,-0.052238763327142154,-0.004793177932263373
BFA,-2.6758014910167285,0.6442135130665874,0.5650479674580555,-1.440646480348207,1.8376649712953534,0.7640505217566809,0.25386496430795286,-0.2996203130331843,0.6008386607289112,-0.8008810506869252,-0.5129166782569807,0.3864187758090814,-0.05418535216499436,-0.339030907857368,0.02383051561592524,-0.06060144134722583,-0.1718474770263491,-0.03901427062029377,0.1255853964930339,0.00956597951610296,-0.022820108510684806,0.031148797751881986,-0.02685211148385204
BGD,-0.9494944380899784,1.4630520928862576,1.6160108300896916,-1.843188369222108,1.3519463091396104,-0.511177454298928,0.3202908857586258,-1.1335267912246756,-0.004756811783187057,-0.057396568585820665,-0.45630206679125185,0.2806688211808105,0.09631284976066698,-0.6428092718603806,-0.8096412851790064,0.30398029456328934,-0.33644792223276826,-0.44110153856654327,0.10255848704914375,0.3533846608130023,0.07385634571008214,-0.09571287437534534,0.17238979775825067
BGR,2.835906826747993,0.8884708578075526,1.5461834289466365,0.5012930904282674,-1.284755468345279,0.18061275657567857,-1.2026030335769955,-1.0129233890523028,0.3421818156437441,-0.2999143841725603,0.6930940951458097,-0.008760886651847002,0.20320415794008065,-0.5349001874289779,-0.14090750491185394,0.09733722975824441,0.2298080142769765,0.11338328003671988,-0.35338368372970813,-0.09375678782125428,0.11794182792951319,0.050746200718947254,0.012520357612017613
BHR,0.5483637287131018,-1.1385573881356263,-0.5718948373693229,-0.05452354286109703,0.1170511572948373,-1.9054268017713014,-0.31210715751961404,-0.15858069183726317,-0.1855651138358164,-0.5129162519779515,0.2573832352164018,-0.21739255186337464,-1.231575902283799,0.524592889524632,0.013743683481894246,-0.16089356374090744,-0.1008804956353237,-0.05668160462738664,0.016541173656355854,-0.03250346317780087,0.10640623790567974,-0.0025260061626766845,-0.030932856007414022
BHS,-0.20715281806451635,-0.644075491876297,-0.7067676618122232,1.0474072119768472,0.6784030531136888,-1.2240966010903078,-0.5211158700747307,-1.0971020981025734,0.2527339725956413,0.7537984002827954,0.3552613327380332,-0.18237102150128168,-0.46935310145346465,0.5630436600985036,0.18730036487115811,-0.056011279233292945,0.02100667694645604,-0.08293705889491994,0.10700686629429217,0.017236596574195674,0.015855621405265755,-0.010626903147684545,-0.06873724017374927
BIH,2.2167463738401687,2.048780379649042,1.2004173194192265,2.935779606635244,1.1625250790732007,0.23545031150868792,-0.2913741492263119,-1.505290179499705,0.9538964486227677,1.4995107738482398,-0.18522230440162044,-0.4993064048951579,-0.21192820074086188,0.07397526593545958,-0.849459262769005,0.16948678786963406,-0.025983443523310258,0.2125748185559857,-0.059581588478838494,-0.01142228476690732,0.2032465203030623,-0.01854669110140026,0.07670419242398611
BLR,5.247018957019486,1.6446443091610847,4.5390622942363965,1.4619967733748285,0.6256874365583243,0.27822163517368437,-0.4346236027082125,0.0943915445714239,-0.042244076226922035,-3.27495374390015,1.4365994742717327,1.6699023983623975,0.3473876749488847,0.19313649361991775,1.2733591199638343,-0.7722938665826194,-0.3350244233932862,0.9128262253545698,0.11070366912129401,0.11771492459224335,0.09297694816760288,0.06111842019558871,-0.242779097675418
